geoAreaCode,response_json
710,"{'series': 'SG_GEN_PARL', 'geoAreaCode': 710, 'geoAreaName': 'South Africa', 'dimensions': [{'value': '46.72', 'timePeriodStart': '2022', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '46.35', 'timePeriodStart': '2020', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '29.82', 'timePeriodStart': '2004', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '29.82', 'timePeriodStart': '2003', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '29.82', 'timePeriodStart': '2002', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '29.82', 'timePeriodStart': '2001', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '30.00', 'timePeriodStart': '2000', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '32.75', 'timePeriodStart': '2005', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '32.75', 'timePeriodStart': '2006', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '32.75', 'timePeriodStart': '2007', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '42.75', 'timePeriodStart': '2019', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '42.39', 'timePeriodStart': '2018', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '42.17', 'timePeriodStart': '2017', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '42.00', 'timePeriodStart': '2016', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '41.50', 'timePeriodStart': '2015', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '44.75', 'timePeriodStart': '2014', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '42.25', 'timePeriodStart': '2013', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '42.25', 'timePeriodStart': '2012', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '44.50', 'timePeriodStart': '2011', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '44.50', 'timePeriodStart': '2010', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '33.00', 'timePeriodStart': '2009', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '33.00', 'timePeriodStart': '2008', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '45.84', 'timePeriodStart': '2021', 'Sex': 'FEMALE', 'Reporting Type': 'G'}]}"
716,"{'series': 'SG_GEN_PARL', 'geoAreaCode': 716, 'geoAreaName': 'Zimbabwe', 'dimensions': [{'value': '30.57', 'timePeriodStart': '2022', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '14.95', 'timePeriodStart': '2012', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '14.95', 'timePeriodStart': '2011', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '14.95', 'timePeriodStart': '2010', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '15.24', 'timePeriodStart': '2009', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '16.00', 'timePeriodStart': '2008', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '14.95', 'timePeriodStart': '2013', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '16.67', 'timePeriodStart': '2007', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '10.00', 'timePeriodStart': '2005', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '10.00', 'timePeriodStart': '2004', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '10.00', 'timePeriodStart': '2003', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '10.00', 'timePeriodStart': '2002', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '9.33', 'timePeriodStart': '2001', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '16.00', 'timePeriodStart': '2006', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '31.48', 'timePeriodStart': '2014', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '31.48', 'timePeriodStart': '2015', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '31.85', 'timePeriodStart': '2021', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '31.85', 'timePeriodStart': '2020', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '31.85', 'timePeriodStart': '2019', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '33.20', 'timePeriodStart': '2018', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '32.59', 'timePeriodStart': '2017', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '31.48', 'timePeriodStart': '2016', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '14.00', 'timePeriodStart': '2000', 'Sex': 'FEMALE', 'Reporting Type': 'G'}]}"
724,"{'series': 'SG_GEN_PARL', 'geoAreaCode': 724, 'geoAreaName': 'Spain', 'dimensions': [{'value': '41.14', 'timePeriodStart': '2015', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '42.98', 'timePeriodStart': '2022', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '44', 'timePeriodStart': '2021', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '44.00', 'timePeriodStart': '2020', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '41.14', 'timePeriodStart': '2019', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '39.14', 'timePeriodStart': '2018', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '39.14', 'timePeriodStart': '2017', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '40.00', 'timePeriodStart': '2016', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '39.71', 'timePeriodStart': '2014', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '21.55', 'timePeriodStart': '2000', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '28.29', 'timePeriodStart': '2001', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '36.00', 'timePeriodStart': '2013', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '36.00', 'timePeriodStart': '2012', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '36.57', 'timePeriodStart': '2011', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '36.57', 'timePeriodStart': '2010', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '36.29', 'timePeriodStart': '2009', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '36.57', 'timePeriodStart': '2008', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '36.00', 'timePeriodStart': '2007', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '36.00', 'timePeriodStart': '2006', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '36.00', 'timePeriodStart': '2005', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '28.29', 'timePeriodStart': '2004', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '28.29', 'timePeriodStart': '2003', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '28.29', 'timePeriodStart': '2002', 'Sex': 'FEMALE', 'Reporting Type': 'G'}]}"
728,"{'series': 'SG_GEN_PARL', 'geoAreaCode': 728, 'geoAreaName': 'South Sudan', 'dimensions': [{'value': '32.36', 'timePeriodStart': '2022', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '28.46', 'timePeriodStart': '2019', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '28.46', 'timePeriodStart': '2018', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '28.46', 'timePeriodStart': '2017', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '26.51', 'timePeriodStart': '2016', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '26.51', 'timePeriodStart': '2015', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '26.51', 'timePeriodStart': '2014', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '26.51', 'timePeriodStart': '2012', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '26.51', 'timePeriodStart': '2013', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '28.46', 'timePeriodStart': '2020', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '28.46', 'timePeriodStart': '2021', 'Sex': 'FEMALE', 'Reporting Type': 'G'}]}"
729,"{'series': 'SG_GEN_PARL', 'geoAreaCode': 729, 'geoAreaName': 'Sudan', 'dimensions': [{'value': 'NaN', 'timePeriodStart': '2022', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': 'NaN', 'timePeriodStart': '2021', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '27.65', 'timePeriodStart': '2019', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '30.52', 'timePeriodStart': '2018', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '30.52', 'timePeriodStart': '2017', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '30.52', 'timePeriodStart': '2016', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '24.29', 'timePeriodStart': '2015', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '24.29', 'timePeriodStart': '2014', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '24.58', 'timePeriodStart': '2013', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '24.58', 'timePeriodStart': '2012', 'Reporting Type': 'G', 'Sex': 'FEMALE'}]}"
732,"{'series': 'SG_GEN_PARL', 'geoAreaCode': 732, 'geoAreaName': 'Western Sahara', 'dimensions': []}"
740,"{'series': 'SG_GEN_PARL', 'geoAreaCode': 740, 'geoAreaName': 'Suriname', 'dimensions': [{'value': '29.41', 'timePeriodStart': '2022', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '11.76', 'timePeriodStart': '2015', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '11.76', 'timePeriodStart': '2014', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '11.76', 'timePeriodStart': '2013', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '11.76', 'timePeriodStart': '2012', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '9.80', 'timePeriodStart': '2011', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '25.49', 'timePeriodStart': '2010', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '25.49', 'timePeriodStart': '2008', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '25.49', 'timePeriodStart': '2007', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '25.49', 'timePeriodStart': '2006', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '19.61', 'timePeriodStart': '2005', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '17.65', 'timePeriodStart': '2004', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '25.49', 'timePeriodStart': '2009', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '25.49', 'timePeriodStart': '2016', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '25.49', 'timePeriodStart': '2017', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '29.41', 'timePeriodStart': '2021', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '31.37', 'timePeriodStart': '2020', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '29.41', 'timePeriodStart': '2019', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '25.49', 'timePeriodStart': '2018', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '17.65', 'timePeriodStart': '2003', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '17.65', 'timePeriodStart': '2002', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '0.00', 'timePeriodStart': '2001', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '15.69', 'timePeriodStart': '2000', 'Sex': 'FEMALE', 'Reporting Type': 'G'}]}"
744,"{'series': 'SG_GEN_PARL', 'geoAreaCode': 744, 'geoAreaName': 'Svalbard and Jan Mayen Islands', 'dimensions': []}"
748,"{'series': 'SG_GEN_PARL', 'geoAreaCode': 748, 'geoAreaName': 'Eswatini', 'dimensions': [{'value': '12.16', 'timePeriodStart': '2022', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '13.64', 'timePeriodStart': '2010', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '13.85', 'timePeriodStart': '2009', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '10.77', 'timePeriodStart': '2008', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '10.77', 'timePeriodStart': '2007', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '10.77', 'timePeriodStart': '2006', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '10.77', 'timePeriodStart': '2005', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '3.08', 'timePeriodStart': '2003', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '3.08', 'timePeriodStart': '2002', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '3.08', 'timePeriodStart': '2001', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '3.08', 'timePeriodStart': '2000', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '10.77', 'timePeriodStart': '2004', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '13.64', 'timePeriodStart': '2011', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '13.64', 'timePeriodStart': '2012', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '9.59', 'timePeriodStart': '2021', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '9.59', 'timePeriodStart': '2020', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '7.25', 'timePeriodStart': '2019', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '6.15', 'timePeriodStart': '2018', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '6.15', 'timePeriodStart': '2017', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '6.15', 'timePeriodStart': '2016', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '6.15', 'timePeriodStart': '2015', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '6.15', 'timePeriodStart': '2014', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '13.64', 'timePeriodStart': '2013', 'Sex': 'FEMALE', 'Reporting Type': 'G'}]}"
752,"{'series': 'SG_GEN_PARL', 'geoAreaCode': 752, 'geoAreaName': 'Sweden', 'dimensions': [{'value': '46.13', 'timePeriodStart': '2022', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '43.55', 'timePeriodStart': '2018', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '43.55', 'timePeriodStart': '2017', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '43.55', 'timePeriodStart': '2016', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '43.55', 'timePeriodStart': '2015', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '44.99', 'timePeriodStart': '2014', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '44.70', 'timePeriodStart': '2013', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '44.99', 'timePeriodStart': '2011', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '46.42', 'timePeriodStart': '2010', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '46.99', 'timePeriodStart': '2009', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '46.99', 'timePeriodStart': '2008', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '47.28', 'timePeriodStart': '2007', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '44.70', 'timePeriodStart': '2012', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '47.28', 'timePeriodStart': '2019', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '46.99', 'timePeriodStart': '2020', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '46.99', 'timePeriodStart': '2021', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '45.27', 'timePeriodStart': '2006', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '45.27', 'timePeriodStart': '2005', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '45.27', 'timePeriodStart': '2004', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '45.27', 'timePeriodStart': '2003', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '42.69', 'timePeriodStart': '2002', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '42.69', 'timePeriodStart': '2001', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '42.69', 'timePeriodStart': '2000', 'Sex': 'FEMALE', 'Reporting Type': 'G'}]}"
756,"{'series': 'SG_GEN_PARL', 'geoAreaCode': 756, 'geoAreaName': 'Switzerland', 'dimensions': [{'value': '42.5', 'timePeriodStart': '2022', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '25.00', 'timePeriodStart': '2004', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '23.00', 'timePeriodStart': '2003', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '23.00', 'timePeriodStart': '2002', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '23.00', 'timePeriodStart': '2001', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '22.50', 'timePeriodStart': '2000', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '25.00', 'timePeriodStart': '2005', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '25.00', 'timePeriodStart': '2006', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '32.50', 'timePeriodStart': '2019', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '32.50', 'timePeriodStart': '2018', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '32.50', 'timePeriodStart': '2017', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '32.00', 'timePeriodStart': '2016', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '30.50', 'timePeriodStart': '2015', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '31.00', 'timePeriodStart': '2014', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '29.00', 'timePeriodStart': '2013', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '28.50', 'timePeriodStart': '2012', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '29.00', 'timePeriodStart': '2011', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '29.00', 'timePeriodStart': '2010', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '28.50', 'timePeriodStart': '2009', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '28.50', 'timePeriodStart': '2008', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '25.00', 'timePeriodStart': '2007', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '41.50', 'timePeriodStart': '2020', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '42', 'timePeriodStart': '2021', 'Sex': 'FEMALE', 'Reporting Type': 'G'}]}"
760,"{'series': 'SG_GEN_PARL', 'geoAreaCode': 760, 'geoAreaName': 'Syrian Arab Republic', 'dimensions': [{'value': '11.2', 'timePeriodStart': '2022', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '10.40', 'timePeriodStart': '2000', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '12.40', 'timePeriodStart': '2012', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '12.40', 'timePeriodStart': '2011', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '12.40', 'timePeriodStart': '2010', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '12.40', 'timePeriodStart': '2009', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '12.00', 'timePeriodStart': '2008', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '12.00', 'timePeriodStart': '2007', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '12.00', 'timePeriodStart': '2005', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '12.00', 'timePeriodStart': '2004', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '10.40', 'timePeriodStart': '2003', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '10.40', 'timePeriodStart': '2002', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '10.40', 'timePeriodStart': '2001', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '12.00', 'timePeriodStart': '2006', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '12.00', 'timePeriodStart': '2013', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '12.00', 'timePeriodStart': '2014', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '11.2', 'timePeriodStart': '2021', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '12.40', 'timePeriodStart': '2020', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '13.20', 'timePeriodStart': '2019', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '13.20', 'timePeriodStart': '2018', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '13.20', 'timePeriodStart': '2017', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '12.40', 'timePeriodStart': '2016', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '12.40', 'timePeriodStart': '2015', 'Sex': 'FEMALE', 'Reporting Type': 'G'}]}"
762,"{'series': 'SG_GEN_PARL', 'geoAreaCode': 762, 'geoAreaName': 'Tajikistan', 'dimensions': [{'value': '26.98', 'timePeriodStart': '2022', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '19.05', 'timePeriodStart': '2020', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '19.05', 'timePeriodStart': '2019', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '19.05', 'timePeriodStart': '2018', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '19.05', 'timePeriodStart': '2017', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '19.05', 'timePeriodStart': '2016', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '16.95', 'timePeriodStart': '2015', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '19.05', 'timePeriodStart': '2013', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '19.05', 'timePeriodStart': '2012', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '19.05', 'timePeriodStart': '2011', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '17.46', 'timePeriodStart': '2010', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '17.46', 'timePeriodStart': '2009', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '15.87', 'timePeriodStart': '2014', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '23.81', 'timePeriodStart': '2021', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '17.46', 'timePeriodStart': '2008', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '17.46', 'timePeriodStart': '2007', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '17.46', 'timePeriodStart': '2006', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '12.70', 'timePeriodStart': '2005', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '12.70', 'timePeriodStart': '2004', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '12.70', 'timePeriodStart': '2003', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '12.70', 'timePeriodStart': '2002', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '15.00', 'timePeriodStart': '2001', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '2.76', 'timePeriodStart': '2000', 'Sex': 'FEMALE', 'Reporting Type': 'G'}]}"
764,"{'series': 'SG_GEN_PARL', 'geoAreaCode': 764, 'geoAreaName': 'Thailand', 'dimensions': [{'value': '15.75', 'timePeriodStart': '2021', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '16.20', 'timePeriodStart': '2020', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '5.42', 'timePeriodStart': '2019', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '4.80', 'timePeriodStart': '2018', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '4.86', 'timePeriodStart': '2017', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '15.75', 'timePeriodStart': '2022', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '6.09', 'timePeriodStart': '2016', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '6.09', 'timePeriodStart': '2015', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '15.80', 'timePeriodStart': '2014', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '5.60', 'timePeriodStart': '2000', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '15.80', 'timePeriodStart': '2013', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '15.80', 'timePeriodStart': '2012', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '13.32', 'timePeriodStart': '2011', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '13.32', 'timePeriodStart': '2010', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '11.67', 'timePeriodStart': '2009', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '11.74', 'timePeriodStart': '2008', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '8.68', 'timePeriodStart': '2007', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '10.80', 'timePeriodStart': '2006', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '8.83', 'timePeriodStart': '2005', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '9.20', 'timePeriodStart': '2004', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '9.20', 'timePeriodStart': '2003', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '9.20', 'timePeriodStart': '2002', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '9.20', 'timePeriodStart': '2001', 'Sex': 'FEMALE', 'Reporting Type': 'G'}]}"
